DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Attempt,Arrest,LarcenyCode,FID
2017/04/21 04:00:00+00,2100,2100,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4938
2017/04/23 04:00:00+00,1043,1043,2500 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4939
2017/04/23 04:00:00+00,1220,1220,1000 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4940
2017/04/23 04:00:00+00,1230,1230,2500 ERIE BLVD E ,LARCENY, ,,Shoplifting,4941
2017/04/23 04:00:00+00,1253,1253,700 FIRST NORTH ST     ,BURGLARY, ,Yes,Shoplifting,4942
2017/04/23 04:00:00+00,1256,1256,1000 W  GENESEE ST     ,LARCENY, ,,Shoplifting,4943
2017/04/23 04:00:00+00,1602,1602,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,4944
2017/04/23 04:00:00+00,1620,1620,400 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4945
2017/04/23 04:00:00+00,1841,1841,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4946
2017/04/24 04:00:00+00,1318,1318,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4947
2017/04/24 04:00:00+00,1338,1343,1600 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4948
2017/04/24 04:00:00+00,1643,1643,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4949
2017/04/25 04:00:00+00,1708,1708,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4950
2017/04/26 04:00:00+00,1318,1318,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4951
2017/04/26 04:00:00+00,1705,1705,1700 GRANT BLVD   ,LARCENY, ,,Shoplifting,4952
2017/04/26 04:00:00+00,2003,2003,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4953
2017/04/26 04:00:00+00,1200,1200,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4954
2017/04/28 04:00:00+00,1615,1615,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4955
2017/04/28 04:00:00+00,1844,1844,400 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4956
2017/04/28 04:00:00+00,2001,2001,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4957
2017/04/28 04:00:00+00,2001,2001,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4958
2017/04/28 04:00:00+00,1105,1105,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4959
2017/04/29 04:00:00+00,1841,1841,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,4960
2017/04/30 04:00:00+00,1531,1531,400 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,4961
2017/04/30 04:00:00+00,1813,1813,4100 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,4962
2017/04/30 04:00:00+00,2140,2140,700 UNIVERSITY AV     ,LARCENY, ,,Shoplifting,4963
2017/05/01 04:00:00+00,1930,1930,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4964
2017/05/02 04:00:00+00,1629,1629,1 DESTINY USA DR,ROBBERY, ,Yes,Shoplifting,4965
2017/05/03 04:00:00+00,1156,1156,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4966
2017/05/03 04:00:00+00,1611,1611,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4967
2017/05/03 04:00:00+00,1911,1911,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4968
2017/10/24 04:00:00+00,1200,1200,100 MONTGOMERY ST     ,ROBBERY, ,,Purse Snatch,4969
2017/08/12 04:00:00+00,2315,2315,500 S  CLINTON ST     ,ROBBERY, ,,Pocket Picking,4970
2017/01/18 05:00:00+00,1629,1629,2000 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,4971
2017/11/18 05:00:00+00,1701,1705,1 DESTINY USA DR,LARCENY, ,,Purse Snatch,4972
2017/07/13 04:00:00+00,803,803,500 S  STATE ST     ,LARCENY, ,,Of MV Parts/Accessories,4973
2017/02/10 05:00:00+00,2130,2130,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4974
2017/08/13 04:00:00+00,1900,2000,300 LEMOYNE AV     ,ROBBERY, ,,Pocket Picking,4975
2017/03/12 05:00:00+00,1448,1448,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4976
2017/01/18 05:00:00+00,1630,1630,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4977
2017/11/24 05:00:00+00,2125,2125,1 DESTINY USA DR,LARCENY, ,,Purse Snatch,4978
2017/07/30 04:00:00+00,1755,1801,1600 W  ONONDAGA ST     ,LARCENY, ,Yes,Of MV Parts/Accessories,4979
2017/02/11 05:00:00+00,2020,2020,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4980
2017/08/16 04:00:00+00,425,425,0 W  ONONDAGA ST     ,ROBBERY, ,,Pocket Picking,4981
2017/03/12 05:00:00+00,1550,1554,4000 S  SALINA ST     ,LARCENY, ,,Shoplifting,4982
2017/01/19 05:00:00+00,1404,1404,2900 JAMES ST     ,LARCENY, ,Yes,Shoplifting,4983
2017/11/25 05:00:00+00,2109,2109,100 S  LOWELL AV     ,ROBBERY, ,Yes,Purse Snatch,4984
2017/08/03 04:00:00+00,1554,1554,900 JAMES ST     ,LARCENY, ,,Of MV Parts/Accessories,4985
2017/02/11 05:00:00+00,1843,1843,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4986
2017/09/07 04:00:00+00,316,316,400 E  RAYNOR AV     ,ROBBERY, ,Yes,Pocket Picking,4987
2017/03/12 05:00:00+00,1636,1636,2800 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,4988
2017/01/19 05:00:00+00,1849,1849,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4989
2017/01/20 05:00:00+00,1503,1503,4100 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,4990
2017/01/20 05:00:00+00,1824,1824,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4991
2017/01/22 05:00:00+00,2244,2244,1000 W  GENESEE ST     ,LARCENY, ,Yes,Shoplifting,4992
2017/01/24 05:00:00+00,1545,1545,4100 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,4993
2017/01/24 05:00:00+00,1830,1830,4100 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,4994
2017/01/24 05:00:00+00,1842,1842,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,4995
2017/01/25 05:00:00+00,927,927,300 S  SALINA ST     ,LARCENY, ,,Shoplifting,4996
2017/01/25 05:00:00+00,1346,1346,600 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,4997
2017/01/25 05:00:00+00,1430,1430,3000 JAMES ST     ,LARCENY, ,,Shoplifting,4998
2017/01/26 05:00:00+00,1538,1538,1 DESTINY USA DR,LARCENY, ,,Shoplifting,4999
2017/01/26 05:00:00+00,1601,1601,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5000
2017/01/26 05:00:00+00,1628,1628,1100 E  WASHINGTON ST     ,LARCENY, ,,Shoplifting,5001
2017/01/28 05:00:00+00,1309,1309,700 FIRST NORTH ST     ,LARCENY, ,,Shoplifting,5002
2017/01/28 05:00:00+00,1505,1505,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5003
2017/01/28 05:00:00+00,1935,1935,2900 JAMES ST     ,LARCENY, ,,Shoplifting,5004
2017/01/30 05:00:00+00,1702,1702,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5005
2017/01/31 05:00:00+00,1048,1048,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5006
2017/01/31 05:00:00+00,1243,1243,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5007
2017/01/31 05:00:00+00,1602,1602,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5008
2017/01/31 05:00:00+00,1848,1848,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,5009
2017/01/31 05:00:00+00,2006,2006,700 FIRST NORTH ST     ,LARCENY, ,,Shoplifting,5010
2017/01/31 05:00:00+00,2057,2057,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5011
2017/02/01 05:00:00+00,1347,1347,400 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,5012
2017/02/01 05:00:00+00,1401,1401,400 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,5013
2017/02/01 05:00:00+00,1452,1452,300 S  SALINA ST     ,ROBBERY,A,,Shoplifting,5014
2017/02/01 05:00:00+00,1716,1716,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,5015
2017/02/01 05:00:00+00,2137,2137,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5016
2017/02/02 05:00:00+00,525,525,200 N  STATE ST     ,LARCENY, ,,Shoplifting,5017
2017/02/02 05:00:00+00,1123,1123,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5018
2017/02/02 05:00:00+00,1555,1555,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5019
2017/02/02 05:00:00+00,1613,1613,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5020
2017/02/02 05:00:00+00,1615,1615,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5021
2017/02/02 05:00:00+00,1836,1836,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5022
2017/02/03 05:00:00+00,1919,1919,2000 PARK ST     ,ROBBERY, ,Yes,Shoplifting,5023
2017/02/03 05:00:00+00,2017,2018,1200 ALMOND ST     ,LARCENY, ,,Shoplifting,5024
2017/02/12 05:00:00+00,1847,1847,700 FIRST NORTH ST     ,LARCENY, ,,Shoplifting,5025
2017/12/03 05:00:00+00,1932,1932,1 DESTINY USA DR,LARCENY, ,,Purse Snatch,5026
2017/09/10 04:00:00+00,30,100,1200 MADISON ST     ,LARCENY, ,,Pocket Picking,5027
2017/03/13 04:00:00+00,1500,1500,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5028
2017/02/12 05:00:00+00,1646,1646,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5029
2017/08/07 04:00:00+00,100,100,400 DEWITT ST     ,MV THEFT, ,Yes,Of MV Parts/Accessories,5030
2017/12/04 05:00:00+00,1929,1929,1 DESTINY USA DR,LARCENY, ,,Purse Snatch,5031
2017/09/10 04:00:00+00,1945,1945,400 KIRK AV     ,ROBBERY, ,,Pocket Picking,5032
2017/03/13 04:00:00+00,1714,1714,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5033
2017/02/13 05:00:00+00,1533,1533,100 LAFAYETTE RD     ,LARCENY, ,Yes,Shoplifting,5034
2017/08/08 04:00:00+00,1900,1030,100 CHARMOUTH DR     ,MV THEFT, ,,Of MV Parts/Accessories,5035
2017/12/11 05:00:00+00,859,859,800 HAWLEY AV     ,LARCENY, ,,Purse Snatch,5036
2017/09/27 04:00:00+00,2109,2109,400 GIFFORD ST     ,ROBBERY, ,,Pocket Picking,5037
2017/03/13 04:00:00+00,1935,1935,100 SIMON DR     ,LARCENY, ,,Shoplifting,5038
2017/02/13 05:00:00+00,1638,1638,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,5039
2017/08/24 04:00:00+00,729,729,3400 BURNET AV     ,LARCENY, ,,Of MV Parts/Accessories,5040
2017/12/12 05:00:00+00,2014,2014,300 BURT ST     ,ROBBERY, ,,Purse Snatch,5041
2017/09/29 04:00:00+00,2059,2059,500 S  SALINA ST     ,LARCENY, ,Yes,Pocket Picking,5042
2017/03/17 04:00:00+00,1434,1434,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5043
2017/02/13 05:00:00+00,1730,1730,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5044
2017/08/29 04:00:00+00,1600,1700,400 FABIUS ST     ,LARCENY, ,,Of MV Parts/Accessories,5045
2017/08/30 04:00:00+00,0,1426,800 ERIE BLVD W ,LARCENY, ,,Of MV Parts/Accessories,5046
2017/09/05 04:00:00+00,1011,1011,1000 CANAL ST     ,LARCENY, ,,Of MV Parts/Accessories,5047
2017/09/05 04:00:00+00,800,800,500 MEADOWBROOK DR     ,LARCENY, ,,Of MV Parts/Accessories,5048
2017/09/10 04:00:00+00,50,50,200 HUTCHINSON AV     ,MV THEFT, ,,Of MV Parts/Accessories,5049
2017/09/11 04:00:00+00,1700,800,800 W  BELDEN AV     ,LARCENY, ,,Of MV Parts/Accessories,5050
2017/09/13 04:00:00+00,903,903,400 CRADDOCK ST     ,LARCENY, ,,Of MV Parts/Accessories,5051
2017/09/14 04:00:00+00,1325,1330,100 MONTICELLO DR   S ,LARCENY, ,,Of MV Parts/Accessories,5052
2017/09/19 04:00:00+00,1049,1049,2800 ERIE BLVD E ,LARCENY, ,,Of MV Parts/Accessories,5053
2017/09/21 04:00:00+00,1700,930,3400 BURNET AV     ,LARCENY, ,,Of MV Parts/Accessories,5054
2017/09/23 04:00:00+00,1049,1049,600 W  GENESEE ST     ,LARCENY, ,,Of MV Parts/Accessories,5055
2017/09/25 04:00:00+00,2017,2017,1100 W  BELDEN AV     ,LARCENY, ,,Of MV Parts/Accessories,5056
2017/09/29 04:00:00+00,100,730,100 MAPLEWOOD AV     ,LARCENY, ,,Of MV Parts/Accessories,5057
2017/10/05 04:00:00+00,1830,700,2600 ERIE BLVD E ,LARCENY, ,,Of MV Parts/Accessories,5058
2017/10/14 04:00:00+00,0,2359,100 MCALLISTER AV     ,LARCENY, ,,Of MV Parts/Accessories,5059
2017/11/02 04:00:00+00,1100,1100,1000 COL EILEEN COLLINS BLVD   ,LARCENY, ,,Of MV Parts/Accessories,5060
2017/11/07 05:00:00+00,1730,800,100 PECK AV     ,LARCENY, ,,Of MV Parts/Accessories,5061
2017/11/07 05:00:00+00,1000,1900,200 DURSTON AV     ,LARCENY, ,,Of MV Parts/Accessories,5062
2017/11/12 05:00:00+00,1700,1800,100 E  BISSELL ST     ,LARCENY, ,,Of MV Parts/Accessories,5063
2017/11/25 05:00:00+00,1700,700,1400 S  SALINA ST     ,LARCENY, ,,Of MV Parts/Accessories,5064
2017/11/27 05:00:00+00,1000,1400,300 MOUNTAINVIEW AV     ,LARCENY, ,,Of MV Parts/Accessories,5065
2017/12/07 05:00:00+00,1002,1002,1000 CANAL ST     ,MV THEFT, ,Yes,Of MV Parts/Accessories,5066
2017/12/09 05:00:00+00,130,1030,600 JAMES ST     ,LARCENY, ,,Of MV Parts/Accessories,5067
2017/12/09 05:00:00+00,1830,1830,100 MAURICE AV     ,LARCENY, ,,Of MV Parts/Accessories,5068
2017/12/15 05:00:00+00,2200,700,200 CHAVEZ TER    ,LARCENY, ,,Of MV Parts/Accessories,5069
2017/12/28 05:00:00+00,1852,1852,1 DESTINY USA DR,LARCENY, ,,Of MV Parts/Accessories,5070
2017/01/13 05:00:00+00,1157,1157,400 S  SALINA ST     ,LARCENY, ,,Pocket Picking,5071
2017/01/20 05:00:00+00,639,639,100 DICKERSON ST     ,LARCENY, ,,Pocket Picking,5072
2017/01/23 05:00:00+00,2134,2134,900 FIRST NORTH ST     ,LARCENY, ,,Pocket Picking,5073
2017/01/28 05:00:00+00,1601,1601,1200 S  GEDDES ST     ,LARCENY, ,,Pocket Picking,5074
2017/01/31 05:00:00+00,1322,1322,500 S  STATE ST     ,LARCENY, ,,Pocket Picking,5075
2017/02/04 05:00:00+00,1646,1646,5800 S  SALINA ST     ,ROBBERY, ,Yes,Pocket Picking,5076
2017/10/20 04:00:00+00,1740,1740,100 DICKERSON ST     ,ROBBERY, ,,Pocket Picking,5077
2017/03/17 04:00:00+00,1435,1435,100 VALLEY DR     ,LARCENY, ,,Shoplifting,5078
2017/11/03 04:00:00+00,900,900,400 JAMES ST     ,LARCENY, ,,Pocket Picking,5079
2017/03/17 04:00:00+00,1438,1438,1 DESTINY USA DR,ROBBERY, ,,Shoplifting,5080
2017/11/18 05:00:00+00,0,630,1000 S  CLINTON ST     ,LARCENY, ,,Pocket Picking,5081
2017/03/17 04:00:00+00,1633,1633,2500 ERIE BLVD E ,LARCENY, ,Yes,Shoplifting,5082
2017/11/23 05:00:00+00,2330,2330,2400 JAMES ST     ,ROBBERY, ,,Pocket Picking,5083
2017/03/17 04:00:00+00,1640,1640,1 DESTINY USA DR,ROBBERY, ,Yes,Shoplifting,5084
2017/11/27 05:00:00+00,432,432,200 WYOMING ST     ,ROBBERY, ,Yes,Pocket Picking,5085
2017/03/18 04:00:00+00,1232,1232,300 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,5086
2017/11/28 05:00:00+00,1234,1234,100 BURT ST     ,LARCENY, ,Yes,Pocket Picking,5087
2017/03/18 04:00:00+00,1652,1652,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5088
2017/12/05 05:00:00+00,1735,1735,200 S  FRANKLIN ST     ,LARCENY, ,,Pocket Picking,5089
2017/03/20 04:00:00+00,1624,1624,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,5090
2017/12/19 05:00:00+00,1300,1300,500 WESCOTT ST     ,LARCENY, ,,Pocket Picking,5091
2017/03/20 04:00:00+00,1952,1952,700 FIRST NORTH ST     ,LARCENY, ,,Shoplifting,5092
2017/01/09 05:00:00+00,1415,1415,400 TULLY ST     ,ROBBERY, ,,Purse Snatch,5093
2017/03/23 04:00:00+00,115,115,1100 N  SALINA ST     ,LARCENY, ,,Shoplifting,5094
2017/01/10 05:00:00+00,1826,1826,500 DELAWARE ST     ,ROBBERY, ,,Purse Snatch,5095
2017/02/13 05:00:00+00,1825,1825,700 FIRST NORTH ST     ,LARCENY, ,,Shoplifting,5096
2017/03/25 04:00:00+00,1954,1954,700 ERIE BLVD W ,LARCENY, ,Yes,Shoplifting,5097
2017/02/13 05:00:00+00,2017,2017,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5098
2017/01/14 05:00:00+00,1335,1335,100 JOSEPHINE ST     ,ROBBERY, ,,Purse Snatch,5099
2017/02/14 05:00:00+00,1025,1025,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,5100
2017/03/25 04:00:00+00,1100,2312,2500 ERIE BLVD E ,LARCENY, ,,Shoplifting,5101
2017/01/24 05:00:00+00,1716,1716,800 BUTTERNUT ST     ,LARCENY, ,,Purse Snatch,5102
2017/02/14 05:00:00+00,1430,1430,400 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,5103
2017/03/26 04:00:00+00,1849,1849,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5104
2017/02/16 05:00:00+00,1812,1812,100 PETERS ST     ,ROBBERY, ,,Purse Snatch,5105
2017/02/15 05:00:00+00,2217,2217,1100 N  SALINA ST     ,LARCENY, ,,Shoplifting,5106
2017/03/27 04:00:00+00,1000,1002,400 W  ONONDAGA ST     ,ROBBERY, ,Yes,Shoplifting,5107
2017/03/18 04:00:00+00,552,552,300 PROSPECT AV     ,LARCENY, ,,Purse Snatch,5108
2017/02/16 05:00:00+00,1437,1437,4100 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,5109
2017/03/27 04:00:00+00,1339,1339,700 FIRST NORTH ST     ,LARCENY, ,,Shoplifting,5110
2017/04/14 04:00:00+00,816,816,500 S  STATE ST     ,LARCENY, ,,Purse Snatch,5111
2017/02/16 05:00:00+00,1810,1810,4100 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,5112
2017/03/27 04:00:00+00,335,335,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5113
2017/05/04 04:00:00+00,2324,2324,900 N  MCBRIDE ST     ,ROBBERY, ,,Purse Snatch,5114
2017/02/17 05:00:00+00,1030,1030,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5115
2017/03/27 04:00:00+00,1752,1752,4100 S  SALINA ST     ,LARCENY, ,Yes,Shoplifting,5116
2017/05/05 04:00:00+00,47,47,500 BUTTERNUT ST     ,ROBBERY, ,,Purse Snatch,5117
2017/02/18 05:00:00+00,1111,1111,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5118
2017/03/28 04:00:00+00,1216,1216,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5119
2017/05/12 04:00:00+00,1630,1630,100 JOHN ST     ,LARCENY, ,,Purse Snatch,5120
2017/02/19 05:00:00+00,1250,1308,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5121
2017/03/28 04:00:00+00,1344,1344,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,5122
2017/05/13 04:00:00+00,1450,1450,1 DESTINY USA DR,LARCENY, ,,Purse Snatch,5123
2017/02/20 05:00:00+00,1320,1631,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5124
2017/03/28 04:00:00+00,1831,1831,0 E  TAYLOR ST     ,LARCENY, ,Yes,Shoplifting,5125
2017/03/30 04:00:00+00,1554,1554,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5126
2017/03/31 04:00:00+00,1320,1320,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,5127
2017/03/31 04:00:00+00,1714,1714,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5128
2017/04/01 04:00:00+00,1614,1614,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5129
2017/04/01 04:00:00+00,1642,1642,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5130
2017/04/02 04:00:00+00,1830,1830,2800 S  SALINA ST     ,LARCENY, ,,Shoplifting,5131
2017/04/04 04:00:00+00,1920,1920,400 BUTTERNUT ST     ,LARCENY, ,Yes,Shoplifting,5132
2017/04/05 04:00:00+00,1329,1329,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5133
2017/04/05 04:00:00+00,1525,1525,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5134
2017/04/05 04:00:00+00,1816,1816,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5135
2017/04/05 04:00:00+00,2031,2031,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5136
2017/04/08 04:00:00+00,1533,1533,700 FIRST NORTH ST     ,LARCENY, ,Yes,Shoplifting,5137
2017/12/15 05:00:00+00,2320,2320,1200 N  SALINA ST     ,LARCENY, ,,Purse Snatch,5138
2017/02/21 05:00:00+00,2337,2337,500 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,5139
2017/12/20 05:00:00+00,2127,2127,1 DESTINY USA DR,LARCENY, ,,Purse Snatch,5140
2017/02/21 05:00:00+00,2038,2054,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5141
2015/05/20 04:00:00+00,1345,1345,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5142
2017/02/22 05:00:00+00,1344,1359,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5143
2017/05/16 04:00:00+00,1701,1701,400 S  ALVORD ST     ,LARCENY, ,,Purse Snatch,5144
2016/05/13 04:00:00+00,2120,2120,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5145
2017/02/22 05:00:00+00,2010,2017,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5146
2017/05/16 04:00:00+00,1824,1824,100 S  CARBON ST     ,ROBBERY, ,,Purse Snatch,5147
2016/06/05 04:00:00+00,1840,1840,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5148
2017/02/23 05:00:00+00,1342,1342,700 S  CROUSE AV     ,LARCENY, ,,Shoplifting,5149
2017/05/20 04:00:00+00,1815,1815,100 W  FAYETTE ST     ,LARCENY, ,,Purse Snatch,5150
2016/08/26 04:00:00+00,1100,1100,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5151
2017/02/23 05:00:00+00,1600,1615,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5152
2017/05/26 04:00:00+00,1608,1608,200 W  JEFFERSON ST     ,LARCENY, ,,Purse Snatch,5153
2016/08/29 04:00:00+00,1200,1200,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5154
2017/02/28 05:00:00+00,1617,1617,500 W  ONONDAGA ST     ,LARCENY, ,,Shoplifting,5155
2017/06/07 04:00:00+00,1130,1130,100 NEW ST     ,LARCENY, ,Yes,Purse Snatch,5156
2016/11/11 05:00:00+00,1610,1610,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5157
2017/03/01 05:00:00+00,244,244,2400 JAMES ST     ,LARCENY, ,,Shoplifting,5158
2017/06/08 04:00:00+00,1405,1405,600 POND ST     ,ROBBERY, ,Yes,Purse Snatch,5159
2017/01/01 05:00:00+00,1902,1902,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5160
2017/03/01 05:00:00+00,1128,1128,400 W  DIVISION ST     ,LARCENY, ,Yes,Shoplifting,5161
2017/06/08 04:00:00+00,2003,2003,1300 BUTTERNUT ST     ,LARCENY, ,,Purse Snatch,5162
2017/01/01 05:00:00+00,1928,1928,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5163
2017/03/01 05:00:00+00,1445,1445,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5164
2017/07/23 04:00:00+00,2330,0,100 E  GENESEE ST     ,LARCENY, ,,Purse Snatch,5165
2017/01/02 05:00:00+00,1440,1443,2900 E  GENESEE ST     ,LARCENY, ,,Shoplifting,5166
2017/03/02 05:00:00+00,1945,1945,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5167
2017/08/12 04:00:00+00,4,4,300 MONTGOMERY ST     ,ROBBERY, ,,Purse Snatch,5168
2017/01/03 05:00:00+00,1445,1445,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5169
2017/03/03 05:00:00+00,1522,1522,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5170
2017/08/13 04:00:00+00,2257,2257,300 S  SALINA ST     ,ROBBERY,A,Yes,Purse Snatch,5171
2017/01/03 05:00:00+00,1541,1541,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5172
2017/03/03 05:00:00+00,1939,1939,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5173
2017/08/26 04:00:00+00,2010,2010,100 JOHN ST     ,LARCENY, ,,Purse Snatch,5174
2017/01/03 05:00:00+00,1609,1609,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5175
2017/03/04 05:00:00+00,1951,1952,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5176
2017/08/27 04:00:00+00,24,24,800 HIGHLAND ST     ,BURGLARY, ,,Purse Snatch,5177
2017/01/04 05:00:00+00,1102,1102,400 BUTTERNUT ST     ,LARCENY, ,,Shoplifting,5178
2017/03/05 05:00:00+00,1530,1530,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5179
2017/01/04 05:00:00+00,1355,1355,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5180
2017/03/05 05:00:00+00,1555,1555,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5181
2017/01/04 05:00:00+00,1425,1425,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5182
2017/01/04 05:00:00+00,1857,1857,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5183
2017/01/06 05:00:00+00,1330,1330,1 DESTINY USA DR,LARCENY, ,,Shoplifting,5184
2017/01/07 05:00:00+00,1812,1812,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5185
2017/01/08 05:00:00+00,1621,1621,100 SEELEY RD     ,LARCENY, ,,Shoplifting,5186
2017/01/09 05:00:00+00,1829,1829,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5187
2017/01/11 05:00:00+00,1502,1502,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5188
2017/01/11 05:00:00+00,1558,1558,1 DESTINY USA DR,LARCENY, ,Yes,Shoplifting,5189
