DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,Arrest,LarcenyCode,ObjectID
2021/09/08 00:00:00+00,1530,0700,300 SIXTH NORTH ST     ,LARCENY,,From Motor Vehicle,3286
2021/11/28 00:00:00+00,1316,1000,300 SLOCUM DR     ,LARCENY,,All Other,3287
2021/09/02 00:00:00+00,1400,2200,300 SLOCUM DR     ,LARCENY,,From Building,3288
2021/04/02 00:00:00+00,1202,1202,300 SMALL RD     ,LARCENY,,All Other,3289
2021/09/08 00:00:00+00,2230,0614,300 SMALL RD     ,LARCENY,,From Motor Vehicle,3290
2021/01/25 00:00:00+00,0000,0900,300 SMALL RD     ,LARCENY,,From Motor Vehicle,3291
2021/03/19 00:00:00+00,0043,0043,300 SOUTH AV     ,AGGRAVATED ASSAULT,,N/A,3292
2021/12/25 00:00:00+00,1530,1530,300 SOUTH AV   ,LARCENY,,From Building,3293
2021/05/13 00:00:00+00,1720,1729,300 SOUTH AV     ,AGGRAVATED ASSAULT,Yes,N/A,3294
2021/06/29 00:00:00+00,1627,1627,300 SOUTH AV     ,AGGRAVATED ASSAULT,Yes,N/A,3295
2021/10/24 00:00:00+00,1710,1724,300 SPENCER ST     ,AGGRAVATED ASSAULT,,N/A,3296
2021/12/23 00:00:00+00,1615,1711,300 SPENCER ST     ,LARCENY,,Of MV Parts/Accessories,3297
2021/10/26 00:00:00+00,1430,1520,300 SPRING ST     ,LARCENY,,All Other,3298
2021/05/05 00:00:00+00,0838,0838,300 SPRING ST     ,AGGRAVATED ASSAULT,,From Building,3299
2021/10/09 00:00:00+00,1031,1031,300 STADIUM PL     ,LARCENY,,Of Bicycle,3300
2021/12/02 00:00:00+00,0400,0400,300 STAFFORD AV   ,BURGLARY,Yes,From Building,3301
2021/04/16 00:00:00+00,0228,0228,300 STAFFORD AV     ,BURGLARY,,All Other,3302
2021/12/10 00:00:00+00,1327,1327,300 SUMMIT AV   ,LARCENY,,From Motor Vehicle,3303
2021/08/27 00:00:00+00,0800,0806,300 SUNSET AV     ,AGGRAVATED ASSAULT,Yes,N/A,3304
2021/08/25 00:00:00+00,1200,0600,300 SUNSET AV     ,MV THEFT,,Motor Vehicle,3305
2021/01/05 00:00:00+00,0253,0253,300 SUNSET AV     ,LARCENY,,From Motor Vehicle,3306
2021/10/09 00:00:00+00,0000,0330,300 TAFT AV     ,MV THEFT,,Motor Vehicle,3307
2021/03/27 00:00:00+00,2225,2225,300 TAFT AV     ,AGGRAVATED ASSAULT,,N/A,3308
2021/01/23 00:00:00+00,0904,0938,300 TAFT AV     ,BURGLARY,Yes,N/A,3309
2021/07/10 00:00:00+00,0530,0547,300 TAFT AV     ,MV THEFT,,Motor Vehicle,3310
2021/12/14 00:00:00+00,0246,0246,300 THURBER ST     ,BURGLARY,Yes,N/A,3311
2021/05/16 00:00:00+00,1704,1704,300 TULLY ST     ,AGGRAVATED ASSAULT,Yes,N/A,3312
2021/04/14 00:00:00+00,0930,1100,300 TULLY ST     ,MV THEFT,,Motor Vehicle,3313
2021/06/05 00:00:00+00,2048,2048,300 TULLY ST     ,BURGLARY,Yes,From Building,3314
2021/07/11 00:00:00+00,1500,1837,300 TURTLE ST     ,AGGRAVATED ASSAULT,Yes,N/A,3315
2021/05/04 00:00:00+00,1430,1430,300 TURTLE ST     ,AGGRAVATED ASSAULT,Yes,N/A,3316
2021/04/26 00:00:00+00,1430,1437,300 TURTLE ST     ,AGGRAVATED ASSAULT,,N/A,3317
2021/10/16 00:00:00+00,1645,0130,300 UNIVERSITY AV     ,MV THEFT,,Motor Vehicle,3318
2021/05/24 00:00:00+00,1925,1925,300 UNIVERSITY AV     ,LARCENY,,From Building,3319
2021/07/29 00:00:00+00,0510,0510,300 UNIVERSITY AV     ,LARCENY,,From Motor Vehicle,3320
2021/10/09 00:00:00+00,1900,2300,300 UNIVERSITY AV     ,MV THEFT,,Motor Vehicle,3321
2021/10/06 00:00:00+00,1930,1230,300 UNIVERSITY AVE    ,LARCENY,,From Motor Vehicle,3322
2021/05/12 00:00:00+00,1800,1800,300 VALLEY DR     ,LARCENY,,All Other,3323
2021/12/16 00:00:00+00,0800,1140,300 VALLEY DR     ,LARCENY,,From Motor Vehicle,3324
2021/10/01 00:00:00+00,2015,0917,300 VALLEY DR     ,LARCENY,,All Other,3325
2021/10/08 00:00:00+00,2330,0700,300 VALLEY DR     ,LARCENY,,From Motor Vehicle,3326
2021/09/30 00:00:00+00,2110,2110,300 VALLEY DR     ,LARCENY,,From Motor Vehicle,3327
2021/09/06 00:00:00+00,0000,0630,300 VALLEY DR     ,LARCENY,,From Motor Vehicle,3328
2021/09/01 00:00:00+00,1230,2120,300 VAN BUREN ST     ,LARCENY,,From Motor Vehicle,3329
2021/02/24 00:00:00+00,0000,0230,300 VANN ST     ,BURGLARY,,All Other,3330
2021/04/08 00:00:00+00,1430,1100,300 VANN ST     ,LARCENY,,All Other,3331
2021/03/24 00:00:00+00,1200,0900,300 VILLAGE DR     ,LARCENY,,All Other,3332
2021/05/19 00:00:00+00,2245,2140,300 VILLAGE DR     ,MV THEFT,,Motor Vehicle,3333
2021/07/18 00:00:00+00,1326,1326,300 VILLAGE DR     ,LARCENY,Yes,All Other,3334
2021/12/04 00:00:00+00,1630,0817,300 VINE ST     ,BURGLARY,,N/A,3335
2021/05/15 00:00:00+00,2034,2034,300 W  BORDEN AV     ,ROBBERY,,Pocket Picking,3336
2021/05/21 00:00:00+00,2333,2335,300 W  BRIGHTON AV     ,AGGRAVATED ASSAULT,Yes,N/A,3337
2021/08/25 00:00:00+00,0000,0005,300 W  CALTHROP AV     ,BURGLARY,Yes,All Other,3338
2021/05/21 00:00:00+00,1827,1827,300 W  CALTHROP AV     ,AGGRAVATED ASSAULT,,N/A,3339
2021/08/24 00:00:00+00,1515,1522,300 W  CALTHROP AV     ,LARCENY,,All Other,3340
2021/01/01 00:00:00+00,0130,0300,300 W  COLVIN ST     ,AGGRAVATED ASSAULT,,N/A,3341
2021/07/11 00:00:00+00,1750,0800,300 W  FAYETTE ST     ,LARCENY,,From Motor Vehicle,3342
2021/09/24 00:00:00+00,0400,0400,300 W  FAYETTE ST     ,ROBBERY,,All Other,3343
2021/01/07 00:00:00+00,1440,1413,300 W  FAYETTE ST     ,LARCENY,,From Motor Vehicle,3344
2021/10/04 00:00:00+00,0405,0405,300 W  FAYETTE ST     ,BURGLARY,,From Building,3345
2021/10/07 00:00:00+00,0930,1100,300 W  FAYETTE ST     ,LARCENY,,From Motor Vehicle,3346
2021/10/14 00:00:00+00,1257,1630,300 W  FAYETTE ST     ,MV THEFT,Yes,Motor Vehicle,3347
2021/06/06 00:00:00+00,1400,2109,300 W  FAYETTE ST     ,MV THEFT,,Motor Vehicle,3348
2021/10/21 00:00:00+00,0520,0524,300 W  FAYETTE ST     ,BURGLARY,,From Building,3349
2021/08/25 00:00:00+00,2315,2315,300 W  FAYETTE ST     ,ROBBERY,,All Other,3350
2021/10/28 00:00:00+00,0518,0518,300 W  FAYETTE ST     ,BURGLARY,,From Building,3351
2021/11/11 00:00:00+00,2159,2159,300 W  FAYETTE ST     ,AGGRAVATED ASSAULT,Yes,N/A,3352
2021/08/21 00:00:00+00,0315,0315,300 W  FAYETTE ST     ,ROBBERY,,All Other,3353
2021/06/12 00:00:00+00,1500,0800,300 W  FAYETTE ST     ,LARCENY,,From Motor Vehicle,3354
2021/08/30 00:00:00+00,1710,1710,300 W  FAYETTE ST     ,AGGRAVATED ASSAULT,Yes,N/A,3355
2021/11/09 00:00:00+00,0420,0420,300 W  FAYETTE ST     ,BURGLARY,Yes,From Building,3356
2021/03/23 00:00:00+00,1732,1732,300 W  FAYETTE ST     ,LARCENY,Yes,All Other,3357
2021/11/28 00:00:00+00,0201,0201,300 W  GENESEE ST     ,AGGRAVATED ASSAULT,,N/A,3358
2021/12/05 00:00:00+00,1130,1530,300 W  GENESEE ST     ,LARCENY,,From Motor Vehicle,3359
2021/05/07 00:00:00+00,1830,0700,300 W  JEFFERSON ST     ,LARCENY,,From Motor Vehicle,3360
2021/08/24 00:00:00+00,1808,1843,300 W  JEFFERSON ST     ,MV THEFT,,Motor Vehicle,3361
2021/08/25 00:00:00+00,1000,1000,300 W  KENNEDY ST     ,MV THEFT,Yes,Motor Vehicle,3362
2021/05/25 00:00:00+00,0044,0044,300 W  KENNEDY ST     ,BURGLARY,Yes,,3363
2021/07/14 00:00:00+00,0130,0130,300 W  KENNEDY ST     ,AGGRAVATED ASSAULT,Yes,N/A,3364
2021/12/20 00:00:00+00,2340,0740,300 W  KIRKPATRICK ST     ,LARCENY,,From Motor Vehicle,3365
2021/09/12 00:00:00+00,0030,0049,300 W  KIRKPATRICK ST     ,AGGRAVATED ASSAULT,Yes,N/A,3366
2021/06/05 00:00:00+00,0310,0310,300 W  LAFAYETTE AV     ,AGGRAVATED ASSAULT,,N/A,3367
2021/11/12 00:00:00+00,0212,1012,300 W  MATSON AV   ,BURGLARY,,From Building,3368
2021/07/14 00:00:00+00,0140,0140,300 W  NEWELL ST     ,LARCENY,Yes,All Other,3369
2021/05/10 00:00:00+00,1034,1034,300 W  NEWELL ST     ,AGGRAVATED ASSAULT,Yes,N/A,3370
2021/04/02 00:00:00+00,1200,1334,300 W  NEWELL ST     ,AGGRAVATED ASSAULT,Yes,N/A,3371
2021/11/19 00:00:00+00,1732,1207,300 W  NEWELL ST     ,BURGLARY,,N/A,3372
2021/06/23 00:00:00+00,1400,1000,300 W  NEWELL ST     ,BURGLARY,,From Building,3373
2021/05/23 00:00:00+00,0050,0050,300 W  NEWELL ST     ,AGGRAVATED ASSAULT,,N/A,3374
2021/05/12 00:00:00+00,1240,1240,300 W  NEWELL ST     ,LARCENY,,From Motor Vehicle,3375
2021/03/19 00:00:00+00,1500,1500,300 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,N/A,3376
2021/06/17 00:00:00+00,2040,2040,300 W  ONONDAGA ST     ,AGGRAVATED ASSAULT,Yes,N/A,3377
2021/12/18 00:00:00+00,1200,1602,300 W  OSTRANDER AV   ,LARCENY,,All Other,3378
2021/05/23 00:00:00+00,0000,0015,300 W  OSTRANDER AV     ,BURGLARY,,N/A,3379
2021/09/22 00:00:00+00,1616,1616,300 W  OSTRANDER AV     ,ROBBERY,Yes,All Other,3380
2021/04/29 00:00:00+00,1430,1518,300 W  PLEASANT AV     ,BURGLARY,,All Other,3381
2021/09/12 00:00:00+00,2321,0001,300 W  WASHINGTON ST     ,BURGLARY,,From Building,3382
2021/10/09 00:00:00+00,0830,0830,300 W  WATER ST     ,LARCENY,,All Other,3383
2021/07/01 00:00:00+00,1730,1845,300 W  WATER ST     ,LARCENY,,From Motor Vehicle,3384
2021/02/21 00:00:00+00,0252,0252,300 W NEWELL ST   ,LARCENY,,Motor Vehicle,3385
2021/05/22 00:00:00+00,1245,1251,300 WADSWORTH ST     ,AGGRAVATED ASSAULT,,N/A,3386
2021/10/17 00:00:00+00,0400,1443,300 WADSWORTH ST     ,BURGLARY,,N/A,3387
2021/01/07 00:00:00+00,0000,1423,300 WAINWRIGHT AVE    ,LARCENY,,All Other,3388
2021/04/28 00:00:00+00,0121,0121,300 WALNUT PL     ,LARCENY,,From Building,3389
2021/04/30 00:00:00+00,2047,2047,300 WARHAM ST     ,BURGLARY,,N/A,3390
2021/02/21 00:00:00+00,0004,0004,300 WARHAM ST     ,BURGLARY,,N/A,3391
2021/12/03 00:00:00+00,1654,1654,300 WARHAM ST     ,LARCENY,,All Other,3392
2021/06/15 00:00:00+00,1000,1930,300 WARNER AV     ,BURGLARY,,From Building,3393
2021/05/30 00:00:00+00,0930,1000,300 WARNER AV     ,LARCENY,,All Other,3394
2021/07/05 00:00:00+00,0801,0801,300 WARNER AV     ,AGGRAVATED ASSAULT,,N/A,3395
2021/01/02 00:00:00+00,1854,1854,300 WEBSTER AV     ,AGGRAVATED ASSAULT,,N/A,3396
2021/08/11 00:00:00+00,1430,1430,300 WESTCOTT ST     ,AGGRAVATED ASSAULT,Yes,N/A,3397
2021/05/25 00:00:00+00,1430,2145,300 WESTMORELAND AV     ,BURGLARY,,From Building,3398
2021/08/12 00:00:00+00,2330,1000,300 WHITTIER AV     ,BURGLARY,,From Building,3399
2021/04/17 00:00:00+00,1450,1450,300 WILKINSON ST     ,AGGRAVATED ASSAULT,Yes,,3400
2021/11/23 00:00:00+00,0115,0115,300 WILSON ST     ,BURGLARY,,N/A,3401
2021/09/24 00:00:00+00,2312,0007,300 WINDING RIDGE RD     ,LARCENY,,All Other,3402
2021/01/17 00:00:00+00,2333,0200,300 WOLF ST     ,MV THEFT,,Motor Vehicle,3403
2021/07/09 00:00:00+00,0000,0800,300 WOLF ST     ,BURGLARY,,From Building,3404
2021/10/13 00:00:00+00,0100,0700,300 WOODBINE AV     ,BURGLARY,,From Building,3405
2021/08/13 00:00:00+00,1030,2049,300 WOODBINE AV     ,BURGLARY,,From Building,3406
2021/04/22 00:00:00+00,2215,2215,300 WOODRUFF AV     ,AGGRAVATED ASSAULT,Yes,N/A,3407
2021/04/25 00:00:00+00,1600,0000,300 WOODRUFF AVE    ,LARCENY,,From Motor Vehicle,3408
2021/11/04 00:00:00+00,1800,0700,3000 BURNET AV   ,LARCENY,,Of MV Parts/Accessories,3409
2021/09/24 00:00:00+00,0900,1200,3000 BURNETT AV     ,LARCENY,,From Motor Vehicle,3410
2021/02/03 00:00:00+00,1000,0430,3000 E  ERIE BLVD   ,LARCENY,,From Building,3411
2021/05/10 00:00:00+00,1200,1036,3000 E  GENESEE ST     ,LARCENY,,Of MV Parts/Accessories,3412
2021/06/13 00:00:00+00,1854,1854,3000 ERIE BLVD E ,LARCENY,Yes,From Building,3413
2021/06/13 00:00:00+00,1900,0630,3000 ERIE BLVD E ,LARCENY,,From Motor Vehicle,3414
2021/12/08 00:00:00+00,2100,1000,3000 ERIE BLVD E ,BURGLARY,,N/A,3415
2021/10/01 00:00:00+00,1010,1010,3000 ERIE BLVD E ,LARCENY,,Of MV Parts/Accessories,3416
2021/10/02 00:00:00+00,1400,1543,3000 ERIE BLVD E ,MV THEFT,,All Other,3417
2021/08/08 00:00:00+00,1600,1600,3000 ERIE BLVD E ,LARCENY,,All Other,3418
2021/04/02 00:00:00+00,1320,1320,3000 ERIE BLVD E ,LARCENY,,All Other,3419
2021/02/24 00:00:00+00,0900,0900,3000 ERIE BLVD E ,LARCENY,,Of MV Parts/Accessories,3420
2021/10/17 00:00:00+00,0205,0205,3100 BRIGHTON PL     ,LARCENY,,From Motor Vehicle,3421
2021/10/23 00:00:00+00,0900,1300,3100 BURNET AV   ,BURGLARY,,From Building,3422
2021/10/20 00:00:00+00,1830,2030,3100 BURNET AV   ,BURGLARY,,Motor Vehicle,3423
2021/10/14 00:00:00+00,0842,0842,3100 BURNET AV     ,BURGLARY,Yes,N/A,3424
2021/05/27 00:00:00+00,0845,1240,3100 E  GENESEE ST     ,LARCENY,,From Motor Vehicle,3425
2021/09/20 00:00:00+00,0730,1130,3100 E  GENESEE ST     ,MV THEFT,,Motor Vehicle,3426
2021/11/12 00:00:00+00,1148,1148,3100 E  GENESEE ST     ,AGGRAVATED ASSAULT,,N/A,3427
2021/01/10 00:00:00+00,0643,0645,3100 GRANT BLVD   ,BURGLARY,,All Other,3428
2021/02/28 00:00:00+00,2210,2210,3100 JAMES ST     ,ROBBERY,Yes,From Building,3429
2021/08/29 00:00:00+00,0930,1030,3200 JAMES ST     ,LARCENY,,Of Bicycle,3430
2021/04/07 00:00:00+00,0145,0145,3200 JAMES ST     ,AGGRAVATED ASSAULT,Yes,N/A,3431
2021/06/09 00:00:00+00,2146,2146,3200 S  SALINA ST     ,AGGRAVATED ASSAULT,,N/A,3432
2021/12/09 00:00:00+00,2145,2145,3200 S  SALINA ST     ,MV THEFT,,Motor Vehicle,3433
2021/12/18 00:00:00+00,1600,1600,3200 S  SALINA ST     ,BURGLARY,,From Building,3434
2021/06/10 00:00:00+00,2114,2114,3200 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,3435
2021/11/23 00:00:00+00,,0000,3200 S SALINA ST ,MURDER,,,3436
2021/12/03 00:00:00+00,1023,1023,3300 BURNET AV   ,AGGRAVATED ASSAULT,Yes,N/A,3437
2021/12/08 00:00:00+00,1357,1357,3300 BURNET AV   ,MV THEFT,,Motor Vehicle,3438
2021/01/28 00:00:00+00,1050,1534,3300 MIDLAND AV     ,LARCENY,,From Building,3439
2021/03/12 00:00:00+00,2230,2259,3300 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,All Other,3440
2021/08/29 00:00:00+00,1507,1507,3300 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,3441
2021/04/01 00:00:00+00,1655,0710,3400 BURNET AV     ,LARCENY,,From Motor Vehicle,3442
2021/04/28 00:00:00+00,1532,1508,3400 BURNET AV     ,MV THEFT,,Motor Vehicle,3443
2021/02/15 00:00:00+00,0835,0835,3400 BURNET AVE    ,LARCENY,,All Other,3444
2021/03/22 00:00:00+00,2300,0700,3400 JAMES ST     ,LARCENY,,From Building,3445
2021/08/17 00:00:00+00,2047,2049,3500 JAMES ST     ,LARCENY,,Shoplifting,3446
2021/06/10 00:00:00+00,1400,1400,3500 JAMES ST     ,LARCENY,,From Building,3447
2021/06/30 00:00:00+00,0700,0949,3500 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,3448
2021/08/23 00:00:00+00,1349,1349,3600 JAMES ST     ,ROBBERY,,From Building,3449
2021/09/03 00:00:00+00,0300,0850,3600 S  SALINA ST     ,LARCENY,,From Motor Vehicle,3450
2021/04/01 00:00:00+00,0000,1330,3700 MIDLAND AV     ,LARCENY,,From Motor Vehicle,3451
2021/11/15 00:00:00+00,1403,1403,3700 S  SALINA ST     ,AGGRAVATED ASSAULT,,All Other,3452
2021/01/10 00:00:00+00,0343,0343,3700 S  SALINA ST     ,AGGRAVATED ASSAULT,,N/A,3453
2021/03/16 00:00:00+00,0240,0240,3700 S  SALINA ST     ,MV THEFT,Yes,Motor Vehicle,3454
2021/04/19 00:00:00+00,1627,1627,3800 S  SALINA ST     ,AGGRAVATED ASSAULT,,Shoplifting,3455
2021/02/13 00:00:00+00,2105,2105,3800 S  SALINA ST     ,ROBBERY,,Shoplifting,3456
2021/12/21 00:00:00+00,1515,1515,3800 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,3457
2021/12/21 00:00:00+00,0000,0000,3800 S  SALINA ST     ,LARCENY,,All Other,3458
2021/07/16 00:00:00+00,1000,1000,3900 S  SALINA ST     ,AGGRAVATED ASSAULT,,N/A,3459
2021/10/08 00:00:00+00,0329,0329,3900 S  SALINA ST     ,AGGRAVATED ASSAULT,Yes,N/A,3460
2021/12/28 00:00:00+00,2236,2236,3900 S  SALINA ST     ,ROBBERY,,All Other,3461
2021/06/23 00:00:00+00,0323,0323,3900 S  SALINA ST     ,ROBBERY,Yes,,3462
2021/10/07 00:00:00+00,0219,0219,3900 S  SALINA ST     ,ROBBERY,Yes,All Other,3463
2021/08/02 00:00:00+00,0026,0026,3900 S SALINA ST   ,MV THEFT,,,3464
2021/11/02 00:00:00+00,1550,1550,400 ARTHUR ST     ,AGGRAVATED ASSAULT,Yes,N/A,3465
2021/09/27 00:00:00+00,1230,1230,400 ASH ST     ,LARCENY,,All Other,3466
2021/01/11 00:00:00+00,2000,2030,400 ASH ST     ,BURGLARY,,From Building,3467
2021/04/28 00:00:00+00,2205,2230,400 ASH ST     ,BURGLARY,,From Building,3468
2021/07/20 00:00:00+00,2135,2139,400 ASH ST     ,BURGLARY,,N/A,3469
2021/09/24 00:00:00+00,0800,0731,400 ASH ST     ,MV THEFT,,Motor Vehicle,3470
2021/08/10 00:00:00+00,1800,1800,400 ASH ST     ,AGGRAVATED ASSAULT,Yes,N/A,3471
2021/03/30 00:00:00+00,1725,1725,400 BALLANTYNE RD     ,AGGRAVATED ASSAULT,,N/A,3472
2021/03/13 00:00:00+00,1500,1200,400 BEAR ST     ,BURGLARY,,All Other,3473
2021/01/25 00:00:00+00,,2050,400 BEAR ST ,MURDER,,,3474
2021/12/10 00:00:00+00,1937,1937,400 BELLEVUE AV   ,AGGRAVATED ASSAULT,,N/A,3475
2021/05/01 00:00:00+00,2346,2346,400 BISHOP AV     ,MV THEFT,,Motor Vehicle,3476
2021/05/26 00:00:00+00,1812,0731,400 BOSTON ST     ,LARCENY,,All Other,3477
2021/06/09 00:00:00+00,0100,0000,400 BOSTON ST     ,LARCENY,,All Other,3478
2021/06/29 00:00:00+00,1940,1940,400 BOYDEN ST     ,LARCENY,,All Other,3479
2021/02/08 00:00:00+00,0800,0042,400 BOYDEN ST     ,BURGLARY,,From Building,3480
2021/09/21 00:00:00+00,0000,1528,400 BOYDEN ST     ,LARCENY,,All Other,3481
2021/08/10 00:00:00+00,2340,2340,400 BRADLEY ST     ,ROBBERY,,Of Bicycle,3482
2021/10/14 00:00:00+00,0830,1900,400 BROOKFORD RD     ,BURGLARY,,All Other,3483
2021/04/17 00:00:00+00,0057,0057,400 BRYANT AV     ,BURGLARY,,From Building,3484
2021/05/03 00:00:00+00,1538,1538,400 BURNET AV     ,LARCENY,,All Other,3485
2021/07/11 00:00:00+00,1603,1603,400 BURNET AVE    ,LARCENY,Yes,All Other,3486
2021/02/01 00:00:00+00,1200,1200,400 BURNS AV     ,LARCENY,,From Building,3487
2021/03/27 00:00:00+00,0000,0000,400 BURT ST     ,ROBBERY,,All Other,3488
2021/12/10 00:00:00+00,1726,1726,400 BURT ST     ,AGGRAVATED ASSAULT,Yes,,3489
2021/03/23 00:00:00+00,0020,0800,400 BURT ST     ,LARCENY,,All Other,3490
2021/01/17 00:00:00+00,2231,2232,400 BURT ST     ,BURGLARY,Yes,N/A,3491
2021/07/24 00:00:00+00,0205,0205,400 BUTTERNUT ST     ,AGGRAVATED ASSAULT,,N/A,3492
2021/02/11 00:00:00+00,0830,0830,400 BUTTERNUT ST     ,LARCENY,,Shoplifting,3493
2021/08/20 00:00:00+00,0347,0347,400 BUTTERNUT ST     ,AGGRAVATED ASSAULT,Yes,N/A,3494
2021/08/29 00:00:00+00,0000,0235,400 BUTTERNUT ST     ,LARCENY,,All Other,3495
2021/11/10 00:00:00+00,0200,0205,400 BUTTERNUT ST     ,AGGRAVATED ASSAULT,,N/A,3496
2021/10/07 00:00:00+00,0103,0103,400 BUTTERNUT ST     ,AGGRAVATED ASSAULT,Yes,N/A,3497
2021/08/15 00:00:00+00,0943,0956,400 BUTTERNUT ST     ,ROBBERY,,Shoplifting,3498
2021/08/16 00:00:00+00,1417,1417,400 BUTTERNUT ST     ,ROBBERY,,Shoplifting,3499
2021/06/13 00:00:00+00,0250,0250,400 BUTTERNUT ST     ,AGGRAVATED ASSAULT,Yes,N/A,3500
2021/04/24 00:00:00+00,2311,2311,400 CANNON ST     ,AGGRAVATED ASSAULT,,N/A,3501
2021/05/23 00:00:00+00,1410,1410,400 CARBON ST     ,BURGLARY,Yes,All Other,3502
2021/02/12 00:00:00+00,1119,1133,400 CARBON ST     ,MV THEFT,,Motor Vehicle,3503
2021/05/22 00:00:00+00,0240,0244,400 CARBON ST     ,ROBBERY,,All Other,3504
2021/02/14 00:00:00+00,1208,1208,400 CARBON ST     ,AGGRAVATED ASSAULT,,N/A,3505
2021/12/28 00:00:00+00,2200,0930,400 CAYUGA ST     ,MV THEFT,,Motor Vehicle,3506
2021/01/09 00:00:00+00,1200,1200,400 CHEMUNG ST     ,LARCENY,,All Other,3507
2021/05/10 00:00:00+00,2100,1500,400 CHEMUNG ST     ,LARCENY,,From Motor Vehicle,3508
2021/10/29 00:00:00+00,1500,1747,400 CHERRY ST     ,LARCENY,Yes,Purse Snatch,3509
2021/08/23 00:00:00+00,1814,1814,400 CHINOOK DR     ,LARCENY,,All Other,3510
2021/04/16 00:00:00+00,0100,1100,400 CHINOOK DR     ,BURGLARY,,From Building,3511
2021/03/29 00:00:00+00,1430,1430,400 CHINOOK DR     ,LARCENY,,All Other,3512
2021/11/26 00:00:00+00,1136,1500,400 CHINOOK DR     ,LARCENY,,All Other,3513
2021/09/07 00:00:00+00,1200,1200,400 CHURCHILL        ,MV THEFT,,Motor Vehicle,3514
2021/11/12 00:00:00+00,1500,2300,400 CHURCHILL AV   ,LARCENY,,From Motor Vehicle,3515
2021/09/21 00:00:00+00,0900,1700,400 CLARENDON ST     ,BURGLARY,,Motor Vehicle,3516
2021/11/02 00:00:00+00,2140,2140,400 CLARENDON ST     ,BURGLARY,,From Building,3517
2021/09/25 00:00:00+00,1900,2300,400 CLARENDON ST   ,BURGLARY,,All Other,3518
2021/07/17 00:00:00+00,2041,2041,400 COMSTOCK AV     ,LARCENY,,Of Bicycle,3519
2021/08/02 00:00:00+00,0306,0556,400 COMSTOCK AV     ,BURGLARY,Yes,N/A,3520
2021/08/02 00:00:00+00,0306,0556,400 COMSTOCK AV     ,BURGLARY,,N/A,3521
2021/04/22 00:00:00+00,0900,0900,400 COMSTOCK AV     ,LARCENY,,All Other,3522
2021/10/13 00:00:00+00,1835,1835,400 CORTLAND AV     ,AGGRAVATED ASSAULT,,N/A,3523
2021/05/29 00:00:00+00,0900,1100,400 CORTLAND AV     ,BURGLARY,,N/A,3524
2021/09/17 00:00:00+00,1300,1400,400 CORTLAND AV     ,LARCENY,,All Other,3525
2021/03/06 00:00:00+00,0715,0720,400 CRADDOCK        ,LARCENY,Yes,All Other,3526
2021/05/17 00:00:00+00,0829,0829,400 CRADDOCK ST     ,LARCENY,Yes,,3527
2021/10/10 00:00:00+00,1438,1438,400 CRADDOCK ST     ,AGGRAVATED ASSAULT,Yes,N/A,3528
2021/06/07 00:00:00+00,0835,0835,400 DELAWARE ST     ,ROBBERY,,Pocket Picking,3529
2021/04/16 00:00:00+00,0400,0500,400 DOUGLAS ST     ,LARCENY,,Purse Snatch,3530
2021/09/02 00:00:00+00,1530,1530,400 DURSTON AV     ,LARCENY,,All Other,3531
2021/10/27 00:00:00+00,1600,1600,400 DURSTON AV   ,MV THEFT,,Motor Vehicle,3532
2021/02/06 00:00:00+00,1900,1200,400 DURSTON AV     ,LARCENY,,All Other,3533
2021/07/09 00:00:00+00,2300,0700,400 DURSTON AV     ,LARCENY,,From Motor Vehicle,3534
2021/12/12 00:00:00+00,1200,2300,400 DURSTON AV   ,AGGRAVATED ASSAULT,,From Building,3535
2021/12/13 00:00:00+00,1442,1442,400 E  BRIGHTON AV   ,LARCENY,,From Building,3536
2021/08/30 00:00:00+00,0226,0226,400 E  BRIGHTON AV     ,MV THEFT,,Motor Vehicle,3537
2021/11/28 00:00:00+00,0432,0432,400 E  BRIGHTON AV   ,BURGLARY,,From Building,3538
2021/02/04 00:00:00+00,1500,0900,400 E  BRIGHTON AV     ,LARCENY,,From Motor Vehicle,3539
2021/08/24 00:00:00+00,0555,0555,400 E  BRIGHTON AV     ,LARCENY,,From Building,3540
2021/08/30 00:00:00+00,1532,1532,400 E  BRIGHTON AV     ,AGGRAVATED ASSAULT,Yes,N/A,3541
2021/02/14 00:00:00+00,0639,1000,400 E  BRIGHTON AV     ,BURGLARY,,From Building,3542
2021/06/08 00:00:00+00,0203,0220,400 E  DIVISION ST     ,BURGLARY,,From Building,3543
2021/03/07 00:00:00+00,1640,1640,400 E  DIVISION ST     ,AGGRAVATED ASSAULT,Yes,N/A,3544
2021/11/28 00:00:00+00,2015,1200,400 E  DIVISION ST     ,BURGLARY,,All Other,3545
2021/09/07 00:00:00+00,0630,0630,400 E  DIVISION ST     ,LARCENY,,From Motor Vehicle,3546
2021/09/18 00:00:00+00,0157,0157,400 E  WASHINGTON ST     ,AGGRAVATED ASSAULT,,N/A,3547
